Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Procedure Type,Procedure Name,Decision Type Code,Decision Data Type,Decision Data,Decisions Average Persons Per Case,Recognized,Complementary Protection,Otherwise Closed,Rejected,Total Decided
2021,SDN,TUN,Sudan,Tunisia,U,UNHCR,FI,P,Persons,0,56,0,40,0,96
2021,SDN,UGA,Sudan,Uganda,G,Government,FI,P,Persons,0,41,0,0,10,51
2021,SDN,UKR,Sudan,Ukraine,G,Government,FI,P,Persons,0,0,0,10,0,10
2021,SDN,UKR,Sudan,Ukraine,G,Government,JR,P,Persons,0,0,0,0,5,5
2021,SDN,USA,Sudan,United States of America,G,Government,AR,P,Persons,0,11,0,10,0,21
2021,SDN,USA,Sudan,United States of America,G,Government,EO,P,Persons,0,11,0,12,12,35
2021,SDN,USA,Sudan,United States of America,G,Government,IN,P,Persons,0,70,0,21,66,157
2021,SDN,YEM,Sudan,Yemen,U,UNHCR,FI,P,Persons,0,0,0,11,0,11
2022,SDN,DZA,Sudan,Algeria,U,UNHCR,FI,P,Persons,0,13,0,0,0,13
2022,SDN,EGY,Sudan,Egypt,U,UNHCR,AR,P,Persons,0,216,0,4185,1219,5620
2022,SDN,EGY,Sudan,Egypt,U,UNHCR,FI,P,Persons,0,957,0,6247,2318,9522
2022,SDN,AUS,Sudan,Australia,G,Government,AR,P,Persons,0,5,0,0,0,5
2022,SDN,AUS,Sudan,Australia,G,Government,FI,P,Persons,0,34,0,0,11,45
2022,SDN,AUT,Sudan,Austria,G,Government,FA,P,Persons,0,10,5,11,0,26
2022,SDN,BEL,Sudan,Belgium,G,Government,FI,P,Persons,0,32,0,16,43,91
2022,SDN,BEL,Sudan,Belgium,G,Government,JR,P,Persons,0,0,0,20,5,25
2022,SDN,BEL,Sudan,Belgium,G,Government,RA,P,Persons,0,0,0,16,0,16
2022,SDN,BEN,Sudan,Benin,G,Government,FI,P,Persons,0,11,0,0,0,11
2022,SDN,BRA,Sudan,Brazil,G,Government,FI,P,Persons,0,10,0,32,0,42
2022,SDN,CAN,Sudan,Canada,G,Government,AR,P,Persons,0,13,0,0,5,18
2022,SDN,CAN,Sudan,Canada,G,Government,FI,P,Persons,0,140,0,15,5,160
2022,SDN,CAF,Sudan,Central African Republic,G,Government,FA,P,Persons,0,35,5,0,0,40
2022,SDN,TCD,Sudan,Chad,G,Government,FA,P,Persons,0,80,0,5,0,85
2022,SDN,CMR,Sudan,Cameroon,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2022,SDN,COD,Sudan,Democratic Republic of the Congo,G,Government,FI,P,Persons,0,0,0,5,0,5
2022,SDN,CUB,Sudan,Cuba,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2022,SDN,CYP,Sudan,Cyprus,G,Government,FA,P,Persons,0,0,0,5,0,5
2022,SDN,DNK,Sudan,Denmark,G,Government,AR,P,Persons,0,0,0,0,5,5
2022,SDN,DNK,Sudan,Denmark,G,Government,FI,P,Persons,0,0,0,0,5,5
2022,SDN,DJI,Sudan,Djibouti,G,Government,FI,P,Persons,0,5,0,0,0,5
2022,SDN,ETH,Sudan,Ethiopia,J,Joint,FI,P,Persons,0,45,0,0,0,45
2022,SDN,FRA,Sudan,France,G,Government,AR,P,Persons,0,286,196,10,631,1123
2022,SDN,FRA,Sudan,France,G,Government,FI,P,Persons,0,517,417,15,1359,2308
2022,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,AR,C,Cases,0,35,0,15,10,60
2022,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,FI,P,Persons,0,996,5,31,202,1234
2022,SDN,GEO,Sudan,Georgia,G,Government,FI,P,Persons,0,0,0,0,5,5
2022,SDN,DEU,Sudan,Germany,G,Government,FI,P,Persons,0,74,29,99,86,288
2022,SDN,DEU,Sudan,Germany,G,Government,JR,P,Persons,0,10,52,179,86,327
2022,SDN,DEU,Sudan,Germany,G,Government,RA,P,Persons,0,5,5,61,5,76
2022,SDN,GHA,Sudan,Ghana,G,Government,FI,P,Persons,0,12,0,0,0,12
2022,SDN,GRC,Sudan,Greece,G,Government,AR,P,Persons,0,5,0,5,17,27
2022,SDN,GRC,Sudan,Greece,G,Government,FI,P,Persons,0,233,10,26,23,292
2022,SDN,HRV,Sudan,Croatia,G,Government,FI,P,Persons,0,0,0,5,0,5
2022,SDN,ISL,Sudan,Iceland,G,Government,AR,P,Persons,0,0,0,0,5,5
2022,SDN,ISL,Sudan,Iceland,G,Government,FI,P,Persons,0,0,5,0,0,5
2022,SDN,IND,Sudan,India,U,UNHCR,FI,P,Persons,0,23,0,21,19,63
2022,SDN,IDN,Sudan,Indonesia,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2022,SDN,IRL,Sudan,Ireland,G,Government,AR,P,Persons,0,5,0,0,0,5
2022,SDN,IRL,Sudan,Ireland,G,Government,FI,P,Persons,0,28,0,5,0,33
2022,SDN,IRQ,Sudan,Iraq,U,UNHCR,FI,P,Persons,0,5,0,13,0,18
2022,SDN,ISR,Sudan,Israel,G,Government,FA,P,Persons,0,0,0,164,0,164
2022,SDN,ITA,Sudan,Italy,G,Government,FI,P,Persons,0,100,61,5,43,209
2022,SDN,JOR,Sudan,Jordan,U,UNHCR,AR,P,Persons,0,10,0,0,49,59
2022,SDN,JOR,Sudan,Jordan,U,UNHCR,FI,P,Persons,0,56,0,104,36,196
2022,SDN,JOR,Sudan,Jordan,U,UNHCR,RA,P,Persons,0,0,0,0,5,5
2022,SDN,KEN,Sudan,Kenya,G,Government,AR,P,Persons,0,0,0,5,0,5
2022,SDN,KEN,Sudan,Kenya,G,Government,FI,P,Persons,0,1154,0,69,0,1223
2022,SDN,KOR,Sudan,Republic of Korea,G,Government,AR,C,Cases,0,0,0,0,21,21
2022,SDN,KOR,Sudan,Republic of Korea,G,Government,FI,C,Cases,0,5,0,5,25,35
2022,SDN,KWT,Sudan,Kuwait,U,UNHCR,FI,P,Persons,0,0,0,5,0,5
2022,SDN,LBY,Sudan,Libya,U,UNHCR,FI,P,Persons,0,320,0,6402,0,6722
2022,SDN,LBN,Sudan,Lebanon,U,UNHCR,AR,P,Persons,0,5,0,0,90,95
2022,SDN,LBN,Sudan,Lebanon,U,UNHCR,FI,P,Persons,0,100,0,332,237,669
2022,SDN,LKA,Sudan,Sri Lanka,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2022,SDN,LTU,Sudan,Lithuania,G,Government,FI,P,Persons,0,0,0,0,10,10
2022,SDN,LUX,Sudan,Luxembourg,G,Government,FI,P,Persons,0,16,5,5,0,26
2022,SDN,MRT,Sudan,Mauritania,U,UNHCR,FI,P,Persons,0,0,0,5,0,5
2022,SDN,MEX,Sudan,Mexico,G,Government,FI,P,Persons,0,0,0,5,0,5
2022,SDN,MYS,Sudan,Malaysia,U,UNHCR,AR,P,Persons,0,11,0,0,0,11
2022,SDN,MYS,Sudan,Malaysia,U,UNHCR,FI,P,Persons,0,13,0,0,0,13
2022,SDN,MAR,Sudan,Morocco,U,UNHCR,FI,P,Persons,0,191,0,698,61,950
2022,SDN,MLT,Sudan,Malta,G,Government,FI,P,Persons,0,0,0,343,259,602
2022,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,FI,P,Persons,0,11,0,10,13,34
2022,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,RA,P,Persons,0,0,0,11,0,11
2022,SDN,NER,Sudan,Niger,G,Government,FI,P,Persons,0,111,0,137,0,248
2022,SDN,NER,Sudan,Niger,J,Joint,FI,P,Persons,0,35,0,27,0,62
2022,SDN,NGA,Sudan,Nigeria,G,Government,FI,P,Persons,0,5,0,0,0,5
2022,SDN,NOR,Sudan,Norway,G,Government,AR,P,Persons,0,0,0,0,5,5
2022,SDN,NOR,Sudan,Norway,G,Government,FI,P,Persons,0,0,0,11,0,11
2022,SDN,NZL,Sudan,New Zealand,G,Government,FI,P,Persons,0,5,0,0,0,5
2022,SDN,PHL,Sudan,Philippines,G,Government,FA,P,Persons,0,0,0,10,0,10
2022,SDN,POL,Sudan,Poland,G,Government,FI,P,Persons,0,0,0,11,0,11
2022,SDN,PRT,Sudan,Portugal,G,Government,FI,P,Persons,0,10,0,0,0,10
2022,SDN,ROU,Sudan,Romania,G,Government,FI,P,Persons,0,0,0,26,19,45
2022,SDN,ROU,Sudan,Romania,G,Government,JR,P,Persons,0,0,5,0,5,10
2022,SDN,ZAF,Sudan,South Africa,G,Government,AR,P,Persons,0,0,0,5,0,5
2022,SDN,ZAF,Sudan,South Africa,G,Government,FA,P,Persons,0,0,0,12,0,12
2022,SDN,RUS,Sudan,Russian Federation,G,Government,TA,P,Persons,0,0,0,5,0,5
2022,SDN,RWA,Sudan,Rwanda,G,Government,FI,P,Persons,0,5,0,0,0,5
2022,SDN,RWA,Sudan,Rwanda,U,UNHCR,FI,P,Persons,0,178,0,0,0,178
2022,SDN,SEN,Sudan,Senegal,G,Government,FA,P,Persons,0,0,0,10,0,10
2022,SDN,ESP,Sudan,Spain,G,Government,FI,P,Persons,0,251,295,5,43,594
2022,SDN,SWE,Sudan,Sweden,G,Government,AR,P,Persons,0,0,0,15,57,72
2022,SDN,SWE,Sudan,Sweden,G,Government,FI,P,Persons,0,5,0,14,11,30
2022,SDN,SWE,Sudan,Sweden,G,Government,RA,P,Persons,0,0,0,0,11,11
2022,SDN,CHE,Sudan,Switzerland,G,Government,FI,P,Persons,0,15,5,20,5,45
2022,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,FI,P,Persons,0,13,0,0,22,35
2022,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,RA,P,Persons,0,0,0,0,13,13
2022,SDN,TUN,Sudan,Tunisia,U,UNHCR,FI,P,Persons,0,45,0,207,0,252
2022,SDN,UGA,Sudan,Uganda,G,Government,FI,P,Persons,0,552,0,19,18,589
2022,SDN,UKR,Sudan,Ukraine,G,Government,JR,P,Persons,0,0,0,16,5,21
2022,SDN,USA,Sudan,United States of America,G,Government,AR,P,Persons,0,35,0,10,0,45
2022,SDN,USA,Sudan,United States of America,G,Government,EO,P,Persons,0,14,0,5,5,24
2022,SDN,USA,Sudan,United States of America,G,Government,IN,P,Persons,0,90,0,35,28,153
2022,SDN,YEM,Sudan,Yemen,U,UNHCR,FI,P,Persons,0,0,0,13,0,13
2023,SDN,DZA,Sudan,Algeria,U,UNHCR,FI,P,Persons,0,16,0,42,5,63
2023,SDN,EGY,Sudan,Egypt,U,UNHCR,AR,P,Persons,0,151,0,0,474,625
2023,SDN,EGY,Sudan,Egypt,U,UNHCR,FI,P,Persons,0,1352,0,1985,416,3753
2023,SDN,AUS,Sudan,Australia,G,Government,AR,P,Persons,0,14,0,0,0,14
2023,SDN,AUS,Sudan,Australia,G,Government,FI,P,Persons,0,270,0,331,10,611
2023,SDN,AUT,Sudan,Austria,G,Government,FA,P,Persons,0,14,38,31,0,83
2023,SDN,BEL,Sudan,Belgium,G,Government,FI,P,Persons,0,40,0,5,27,72
2023,SDN,BEL,Sudan,Belgium,G,Government,JR,P,Persons,0,0,0,0,40,40
2023,SDN,BEL,Sudan,Belgium,G,Government,RA,P,Persons,0,0,0,5,0,5
2023,SDN,BEN,Sudan,Benin,G,Government,FI,P,Persons,0,5,0,0,0,5
2023,SDN,BLR,Sudan,Belarus,G,Government,FI,P,Persons,0,0,5,0,0,5
2023,SDN,BRA,Sudan,Brazil,G,Government,FI,P,Persons,0,10,0,91,0,101
2023,SDN,BGR,Sudan,Bulgaria,G,Government,FA,P,Persons,0,0,0,5,0,5
2023,SDN,CAN,Sudan,Canada,G,Government,AR,P,Persons,0,0,0,0,5,5
2023,SDN,CAN,Sudan,Canada,G,Government,AR,P,Persons,0,0,0,10,5,15
2023,SDN,CAN,Sudan,Canada,G,Government,FI,P,Persons,0,515,0,16,5,536
2023,SDN,TCD,Sudan,Chad,G,Government,FA,P,Persons,0,456,0,70,5,531
2023,SDN,CMR,Sudan,Cameroon,U,UNHCR,FI,P,Persons,0,35,0,0,5,40
2023,SDN,COG,Sudan,Congo,G,Government,AR,P,Persons,0,0,0,5,0,5
2023,SDN,CYP,Sudan,Cyprus,G,Government,FA,P,Persons,0,0,5,0,0,5
2023,SDN,DJI,Sudan,Djibouti,G,Government,FI,P,Persons,0,5,0,0,0,5
2023,SDN,ETH,Sudan,Ethiopia,J,Joint,FI,P,Persons,0,63,220,0,0,283
2023,SDN,FIN,Sudan,Finland,G,Government,FI,P,Persons,0,5,5,0,0,10
2023,SDN,FRA,Sudan,France,G,Government,AR,P,Persons,0,232,306,91,322,951
2023,SDN,FRA,Sudan,France,G,Government,FI,P,Persons,0,611,551,47,811,2020
2023,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,AR,C,Cases,0,24,0,5,5,34
2023,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,FI,P,Persons,0,3784,658,122,105,4669
2023,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,RA,P,Persons,0,127,10,5,5,147
2023,SDN,GEO,Sudan,Georgia,G,Government,FI,P,Persons,0,0,0,5,0,5
2023,SDN,DEU,Sudan,Germany,G,Government,FI,P,Persons,0,65,16,130,46,257
2023,SDN,DEU,Sudan,Germany,G,Government,JR,P,Persons,0,10,233,174,29,446
2023,SDN,DEU,Sudan,Germany,G,Government,RA,P,Persons,0,5,5,48,5,63
2023,SDN,GHA,Sudan,Ghana,G,Government,FI,P,Persons,0,14,0,0,0,14
2023,SDN,GRC,Sudan,Greece,G,Government,AR,P,Persons,0,0,10,5,10,25
2023,SDN,GRC,Sudan,Greece,G,Government,FI,P,Persons,0,718,111,115,36,980
2023,SDN,IND,Sudan,India,U,UNHCR,AR,P,Persons,0,12,0,21,0,33
2023,SDN,IND,Sudan,India,U,UNHCR,FI,P,Persons,0,66,0,19,5,90
2023,SDN,IDN,Sudan,Indonesia,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2023,SDN,IRL,Sudan,Ireland,G,Government,FI,P,Persons,0,39,10,22,0,71
2023,SDN,IRQ,Sudan,Iraq,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2023,SDN,ISR,Sudan,Israel,G,Government,FA,P,Persons,0,0,0,97,0,97
2023,SDN,ITA,Sudan,Italy,G,Government,FI,P,Persons,0,67,42,78,54,241
2023,SDN,JOR,Sudan,Jordan,U,UNHCR,AR,P,Persons,0,21,0,5,51,77
2023,SDN,JOR,Sudan,Jordan,U,UNHCR,FI,P,Persons,0,57,0,29,5,91
2023,SDN,JOR,Sudan,Jordan,U,UNHCR,RA,P,Persons,0,0,0,5,0,5
2023,SDN,JPN,Sudan,Japan,G,Government,FA,P,Persons,0,0,14,0,0,14
2023,SDN,KEN,Sudan,Kenya,G,Government,FI,P,Persons,0,843,0,397,0,1240
2023,SDN,KOR,Sudan,Republic of Korea,G,Government,FI,P,Persons,0,0,0,0,11,11
2023,SDN,LBY,Sudan,Libya,U,UNHCR,FI,P,Persons,0,70,0,6771,0,6841
2023,SDN,LBN,Sudan,Lebanon,U,UNHCR,AR,P,Persons,0,15,0,0,70,85
2023,SDN,LBN,Sudan,Lebanon,U,UNHCR,FI,P,Persons,0,113,0,123,146,382
2023,SDN,LTU,Sudan,Lithuania,G,Government,FI,P,Persons,0,0,0,5,0,5
2023,SDN,LUX,Sudan,Luxembourg,G,Government,FI,P,Persons,0,15,0,0,5,20
2023,SDN,MRT,Sudan,Mauritania,U,UNHCR,FI,P,Persons,0,0,0,17,0,17
2023,SDN,MEX,Sudan,Mexico,G,Government,FI,P,Persons,0,0,0,5,0,5
2023,SDN,MYS,Sudan,Malaysia,U,UNHCR,AR,P,Persons,0,0,0,10,0,10
2023,SDN,MYS,Sudan,Malaysia,U,UNHCR,FI,P,Persons,0,12,0,10,0,22
2023,SDN,MAR,Sudan,Morocco,U,UNHCR,AR,P,Persons,0,0,0,5,0,5
2023,SDN,MAR,Sudan,Morocco,U,UNHCR,FI,P,Persons,0,148,0,546,14,708
2023,SDN,MOZ,Sudan,Mozambique,G,Government,FI,P,Persons,0,0,0,10,0,10
2023,SDN,MLT,Sudan,Malta,G,Government,FI,P,Persons,0,0,0,120,69,189
2023,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,FI,P,Persons,0,37,10,32,14,93
2023,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,RA,P,Persons,0,11,0,0,0,11
2023,SDN,NER,Sudan,Niger,G,Government,AR,P,Persons,0,0,0,5,0,5
2023,SDN,NER,Sudan,Niger,G,Government,FI,P,Persons,0,215,0,139,30,384
2023,SDN,NER,Sudan,Niger,J,Joint,FI,P,Persons,0,178,0,5,0,183
2023,SDN,NGA,Sudan,Nigeria,G,Government,FI,P,Persons,0,0,0,5,0,5
2023,SDN,NOR,Sudan,Norway,G,Government,AR,P,Persons,0,0,0,5,5,10
2023,SDN,NOR,Sudan,Norway,G,Government,FI,P,Persons,0,0,0,5,0,5
2023,SDN,PHL,Sudan,Philippines,U,UNHCR,FI,P,Persons,0,5,0,5,0,10
2023,SDN,POL,Sudan,Poland,G,Government,FI,P,Persons,0,0,0,0,5,5
2023,SDN,POL,Sudan,Poland,G,Government,FI,P,Persons,0,0,10,26,5,41
2023,SDN,PRT,Sudan,Portugal,G,Government,FI,P,Persons,0,0,5,5,0,10
2023,SDN,ROU,Sudan,Romania,G,Government,FI,P,Persons,0,5,25,33,35,98
2023,SDN,ROU,Sudan,Romania,G,Government,JR,P,Persons,0,0,5,0,0,5
2023,SDN,ZAF,Sudan,South Africa,G,Government,FA,P,Persons,0,0,0,0,5,5
2023,SDN,RUS,Sudan,Russian Federation,G,Government,TA,P,Persons,0,16,0,20,0,36
2023,SDN,RWA,Sudan,Rwanda,G,Government,FA,P,Persons,0,0,0,0,11,11
2023,SDN,RWA,Sudan,Rwanda,U,UNHCR,FI,P,Persons,0,185,0,0,0,185
2023,SDN,SOM,Sudan,Somalia,U,UNHCR,FI,P,Persons,0,0,0,14,0,14
2023,SDN,ESP,Sudan,Spain,G,Government,FI,P,Persons,0,130,241,5,31,407
2023,SDN,SRB,Sudan,Serbia,G,Government,FI,P,Persons,0,0,0,5,0,5
2023,SDN,SSD,Sudan,South Sudan,G,Government,FI,P,Persons,0,0,0,5,0,5
2023,SDN,SVN,Sudan,Slovenia,G,Government,FI,P,Persons,0,0,0,10,0,10
2023,SDN,SWE,Sudan,Sweden,G,Government,AR,P,Persons,0,0,0,25,25,50
2023,SDN,SWE,Sudan,Sweden,G,Government,FI,P,Persons,0,12,11,13,24,60
2023,SDN,SWE,Sudan,Sweden,G,Government,RA,P,Persons,0,5,0,5,18,28
2023,SDN,CHE,Sudan,Switzerland,G,Government,FI,P,Persons,0,13,10,46,5,74
2023,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,FI,P,Persons,0,10,0,0,0,10
2023,SDN,THA,Sudan,Thailand,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2023,SDN,TUN,Sudan,Tunisia,U,UNHCR,FI,P,Persons,0,55,0,0,0,55
2023,SDN,UGA,Sudan,Uganda,G,Government,FI,P,Persons,0,1583,0,0,5,1588
2023,SDN,UKR,Sudan,Ukraine,G,Government,FI,P,Persons,0,0,0,0,5,5
2023,SDN,USA,Sudan,United States of America,G,Government,AR,P,Persons,0,41,0,26,5,72
2023,SDN,USA,Sudan,United States of America,G,Government,EO,P,Persons,0,10,0,10,12,32
2023,SDN,USA,Sudan,United States of America,G,Government,IN,P,Persons,0,43,0,10,25,78
2023,SDN,YEM,Sudan,Yemen,U,UNHCR,FI,P,Persons,0,0,0,10,0,10
2023,SDN,ZMB,Sudan,Zambia,G,Government,FI,P,Persons,0,5,0,0,0,5
